CustomerID,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,cluster
12759.0,119,3,1279.09,1,3,4.0,4
17049.0,6,10,4291.4400000000005,4,5,5.0,6
15206.0,89,4,420.29999999999995,1,4,3.0,8
14013.0,35,3,435.58,2,3,3.0,4
14645.0,119,2,419.42,1,2,3.0,2
15071.0,182,2,601.82,1,2,3.0,2
14112.0,13,11,2436.98,3,5,5.0,6
13026.0,23,5,326.88,3,4,2.0,5
12881.0,0,1,69.0,5,1,1.0,3
17864.0,77,3,523.28,2,3,3.0,4
14936.0,24,8,5466.12,3,5,5.0,6
17138.0,0,1,288.3,5,1,2.0,9
16572.0,7,4,845.65,3,4,4.0,5
14165.0,0,1,84.29,5,1,1.0,3
15367.0,146,5,1680.95,1,4,5.0,1
14291.0,56,11,3262.5,2,5,5.0,1
15632.0,31,9,2792.35,2,5,5.0,1
14297.0,25,6,1081.58,3,4,4.0,5
13899.0,258,2,337.52,1,2,3.0,2
16471.0,0,1,223.95000000000002,5,1,2.0,9
15838.0,39,5,717.84,2,4,4.0,8
18183.0,9,6,481.32000000000005,3,4,3.0,5
13094.0,19,5,93.48,3,4,1.0,7
18173.0,113,4,884.98,1,4,4.0,8
14854.0,55,8,1831.44,2,5,5.0,1
16625.0,0,1,300.68,5,1,2.0,9
14064.0,84,6,793.25,1,4,4.0,8
15308.0,4,2,210.05,4,2,2.0,7
18086.0,0,1,101.34,5,1,1.0,3
14350.0,4,2,258.7,4,2,2.0,7
14930.0,166,3,1513.51,1,3,5.0,4
16080.0,193,2,217.16,1,2,2.0,2
14727.0,0,1,116.03,5,1,1.0,3
16778.0,200,2,228.94,1,2,2.0,2
14077.0,38,5,354.05,2,4,3.0,8
16808.0,175,2,222.97,1,2,2.0,2
16475.0,19,3,417.7,3,3,3.0,5
13265.0,35,5,1247.52,2,4,4.0,8
12520.0,63,6,2046.26,2,4,5.0,1
15049.0,0,1,40.050000000000004,5,1,1.0,3
18149.0,165,3,323.7,1,3,2.0,2
13654.0,102,6,2261.97,1,4,5.0,1
16652.0,5,7,2806.84,4,5,5.0,6
16766.0,0,2,989.0,5,2,4.0,0
16801.0,29,5,527.83,2,4,3.0,8
17164.0,21,8,2335.25,3,5,5.0,6
13226.0,0,1,85.51,5,1,1.0,3
13043.0,0,1,139.7,5,1,1.0,3
14352.0,77,4,821.76,2,4,4.0,8
17351.0,133,3,253.5,1,3,2.0,2
16768.0,56,5,211.59,2,4,2.0,8
16693.0,203,2,366.01,1,2,3.0,2
13956.0,49,5,678.54,2,4,4.0,8
13708.0,0,1,272.01,5,1,2.0,9
15918.0,81,2,334.23,1,2,3.0,2
15671.0,69,6,1179.81,2,4,4.0,8
14962.0,0,1,14.850000000000001,5,1,1.0,3
16807.0,73,3,934.6899999999999,2,3,4.0,4
15125.0,17,14,2261.38,3,5,5.0,6
16871.0,67,6,2267.2400000000002,2,4,5.0,1
12901.0,33,15,1162.35,2,5,4.0,1
15493.0,117,6,1203.4,1,4,4.0,8
16005.0,170,4,506.74,1,4,3.0,8
15971.0,15,7,273.05,3,5,2.0,5
15388.0,0,1,140.54,5,1,1.0,3
16804.0,247,3,445.84000000000003,1,3,3.0,2
13499.0,12,7,596.94,3,5,3.0,5
15047.0,0,1,329.7,5,1,3.0,0
14193.0,202,2,737.15,1,2,4.0,4
17542.0,0,1,141.55,5,1,1.0,3
16392.0,0,1,213.54,5,1,2.0,9
15106.0,48,5,1235.45,2,4,4.0,8
16214.0,82,3,653.45,1,3,4.0,4
13716.0,0,1,138.28,5,1,1.0,3
15150.0,15,10,4615.33,3,5,5.0,6
14226.0,41,6,1256.09,2,4,4.0,8
13121.0,0,2,231.35999999999999,5,2,2.0,9
16297.0,54,3,271.24,2,3,2.0,2
12994.0,103,5,723.07,1,4,4.0,8
16152.0,0,1,712.46,5,1,4.0,0
14636.0,232,2,609.85,1,2,3.0,2
16040.0,83,3,1018.86,1,3,4.0,4
13358.0,0,1,304.71,5,1,2.0,9
12849.0,237,2,777.74,1,2,4.0,4
15182.0,114,2,605.85,1,2,3.0,2
13299.0,0,1,82.80000000000001,5,1,1.0,3
16383.0,194,2,532.24,1,2,3.0,2
15381.0,0,1,143.1,5,1,1.0,3
12597.0,13,5,2452.83,3,4,5.0,6
15030.0,0,1,20.4,5,1,1.0,3
17080.0,246,2,123.27999999999999,1,2,1.0,2
12435.0,0,1,78.0,5,1,1.0,3
12955.0,7,13,3254.36,3,5,5.0,6
18189.0,186,3,885.44,1,3,4.0,4
13946.0,122,3,57.33,1,3,1.0,2
17716.0,46,11,4305.09,2,5,5.0,1
13185.0,0,1,71.4,5,1,1.0,3
14840.0,0,1,62.85,5,1,1.0,3
13216.0,0,1,10.5,5,1,1.0,3
13650.0,50,7,1562.19,2,5,5.0,1
13533.0,85,3,246.94,1,3,2.0,2
13268.0,8,14,2799.95,3,5,5.0,6
13104.0,43,4,570.48,2,4,3.0,8
15433.0,134,3,463.3,1,3,3.0,2
12937.0,56,4,1233.1200000000001,2,4,4.0,8
16216.0,0,1,605.88,5,1,3.0,0
12514.0,0,1,779.68,5,1,4.0,0
18210.0,8,6,1907.18,3,4,5.0,6
13631.0,35,6,283.85,2,4,2.0,8
14422.0,17,6,3462.69,3,4,5.0,6
15648.0,44,4,476.6,2,4,3.0,8
17725.0,24,13,2893.2799999999997,3,5,5.0,6
15861.0,14,7,2769.61,3,5,5.0,6
13072.0,0,1,177.15,5,1,2.0,9
15695.0,0,2,357.81,5,2,3.0,0
14110.0,6,11,2913.87,4,5,5.0,6
16716.0,0,1,166.8,5,1,2.0,9
14059.0,0,1,132.6,5,1,1.0,3
16672.0,33,18,3998.55,2,5,5.0,1
16511.0,123,3,699.26,1,3,4.0,4
16256.0,9,2,150.15,3,2,1.0,7
13591.0,140,3,809.58,1,3,4.0,4
14066.0,0,1,114.3,5,1,1.0,3
15483.0,105,4,201.31,1,4,2.0,2
16626.0,7,19,2303.69,3,5,5.0,6
15019.0,0,1,239.05,5,1,2.0,9
18270.0,202,3,238.95000000000002,1,3,2.0,2
14315.0,23,7,1989.88,3,5,5.0,6
17921.0,84,4,775.67,1,4,4.0,8
14041.0,0,1,141.41,5,1,1.0,3
17060.0,0,1,50.400000000000006,5,1,1.0,3
16023.0,146,3,548.86,1,3,3.0,2
17133.0,231,3,32.400000000000006,1,3,1.0,2
12878.0,218,3,825.74,1,3,4.0,4
14155.0,0,1,118.75,5,1,1.0,3
17043.0,19,4,1144.98,3,4,4.0,5
13046.0,236,2,419.11,1,2,3.0,2
14633.0,0,1,235.4,5,1,2.0,9
12948.0,28,8,1881.1100000000001,2,5,5.0,1
15703.0,0,1,211.5,5,1,2.0,9
14071.0,16,9,933.03,3,5,4.0,6
17134.0,158,2,244.15,1,2,2.0,2
17795.0,85,2,311.48,1,2,2.0,2
12902.0,0,1,87.78,5,1,1.0,3
16444.0,49,5,545.22,2,4,3.0,8
14232.0,11,8,1626.52,3,5,5.0,6
14693.0,0,1,45.4,5,1,1.0,3
12407.0,85,5,1085.01,1,4,4.0,8
16728.0,120,4,845.17,1,4,4.0,8
16096.0,0,1,124.62,5,1,1.0,3
13985.0,10,16,6827.63,3,5,5.0,6
13592.0,178,3,159.51,1,3,1.0,2
15140.0,27,8,1599.76,3,5,5.0,6
12843.0,9,8,1374.19,3,5,4.0,6
14408.0,84,7,1823.53,1,5,5.0,1
15408.0,0,1,121.98,5,1,1.0,3
15445.0,0,1,68.1,5,1,1.0,3
15452.0,42,3,503.08,2,3,3.0,4
14223.0,65,3,736.5600000000001,2,3,4.0,4
16619.0,10,2,204.41,3,2,2.0,7
14762.0,0,1,277.12,5,1,2.0,9
13934.0,0,1,818.65,5,1,4.0,0
15669.0,63,5,430.35,2,4,3.0,8
16384.0,174,2,502.2,1,2,3.0,2
18224.0,0,1,158.95000000000002,5,1,1.0,3
14245.0,21,5,1500.73,3,4,5.0,6
17678.0,0,1,298.11,5,1,2.0,9
15855.0,47,5,712.24,2,4,4.0,8
16036.0,176,2,607.69,1,2,3.0,2
17763.0,0,1,15.0,5,1,1.0,3
13262.0,0,1,132.29,5,1,1.0,3
17152.0,69,3,408.8,2,3,3.0,4
14632.0,0,1,79.94,5,1,1.0,3
13900.0,70,2,553.95,2,2,3.0,4
14875.0,98,4,780.5,1,4,4.0,8
15132.0,38,5,791.69,2,4,4.0,8
17272.0,150,4,1864.57,1,4,5.0,1
16135.0,0,1,313.7,5,1,2.0,9
12831.0,0,1,124.75,5,1,1.0,3
15437.0,0,1,183.71,5,1,2.0,9
16809.0,38,6,880.64,2,4,4.0,8
14711.0,14,12,1776.75,3,5,5.0,6
14377.0,71,2,155.25,2,2,1.0,2
16374.0,196,2,402.58,1,2,3.0,2
13196.0,73,4,1704.03,2,4,5.0,1
15457.0,0,1,217.17,5,1,2.0,9
12613.0,26,5,2804.8,3,4,5.0,6
16721.0,0,1,292.47,5,1,2.0,9
12399.0,64,4,729.15,2,4,4.0,8
17733.0,223,2,471.63,1,2,3.0,2
15410.0,15,8,2612.19,3,5,5.0,6
13239.0,0,1,292.12,5,1,2.0,9
15449.0,59,5,899.96,2,4,4.0,8
14870.0,0,1,327.25,5,1,2.0,9
13821.0,117,2,321.89,1,2,2.0,2
17096.0,6,7,762.2900000000001,4,5,4.0,6
12604.0,182,2,236.18,1,2,2.0,2
12818.0,83,2,243.4,1,2,2.0,2
18191.0,0,1,37.4,5,1,1.0,3
14461.0,30,3,1468.31,2,3,5.0,4
13132.0,0,1,60.3,5,1,1.0,3
16859.0,34,4,401.66,2,4,3.0,8
15245.0,53,3,1490.76,2,3,5.0,4
17486.0,0,1,376.97,5,1,3.0,0
12564.0,0,1,336.15,5,1,3.0,0
15644.0,90,4,741.55,1,4,4.0,8
14075.0,15,3,728.54,3,3,4.0,5
17250.0,258,2,285.17,1,2,2.0,2
14129.0,16,5,1077.06,3,4,4.0,5
15651.0,224,3,491.65999999999997,1,3,3.0,2
13035.0,16,3,313.95,3,3,2.0,7
17644.0,35,16,2171.0,2,5,5.0,1
13341.0,0,1,603.55,5,1,3.0,0
13512.0,0,1,228.51000000000002,5,1,2.0,9
16620.0,257,2,144.96,1,2,1.0,2
17698.0,0,1,154.95,5,1,1.0,3
14267.0,4,6,789.74,4,4,4.0,5
13736.0,255,3,558.15,1,3,3.0,2
16022.0,0,1,549.4300000000001,5,1,3.0,0
14235.0,65,6,1454.34,2,4,5.0,1
16769.0,0,1,209.14000000000001,5,1,2.0,9
17754.0,37,5,1090.16,2,4,4.0,8
12408.0,66,8,1838.49,2,5,5.0,1
16063.0,0,1,335.32,5,1,3.0,0
15178.0,0,1,40.5,5,1,1.0,3
14348.0,0,1,297.87,5,1,2.0,9
15815.0,77,3,522.48,2,3,3.0,4
13695.0,32,13,1616.53,2,5,5.0,1
17979.0,133,4,601.73,1,4,3.0,8
13139.0,9,8,2463.89,3,5,5.0,6
12545.0,184,2,698.8,1,2,4.0,4
14758.0,61,4,711.82,2,4,4.0,8
14536.0,0,1,76.85000000000001,5,1,1.0,3
13662.0,97,7,644.88,1,5,4.0,8
17946.0,26,2,79.78,3,2,1.0,7
13743.0,86,8,803.7499999999999,1,5,4.0,8
18078.0,42,2,185.98,2,2,2.0,2
16780.0,159,2,389.74,1,2,3.0,2
17937.0,23,4,172.5,3,4,2.0,5
18273.0,255,2,102.0,1,2,1.0,2
17625.0,33,4,1911.75,2,4,5.0,1
13357.0,0,1,492.15,5,1,3.0,0
16777.0,177,2,138.05,1,2,1.0,2
14476.0,0,1,205.75,5,1,2.0,9
16245.0,98,4,1208.91,1,4,4.0,8
13266.0,10,18,2237.74,3,5,5.0,6
12669.0,106,2,1319.92,1,2,4.0,4
12792.0,0,1,329.59,5,1,3.0,0
17765.0,52,3,263.83,2,3,2.0,2
15083.0,0,1,62.699999999999996,5,1,1.0,3
18010.0,0,1,61.6,5,1,1.0,3
15249.0,34,15,6267.36,2,5,5.0,1
13760.0,202,2,286.79,1,2,2.0,2
15624.0,19,4,511.5,3,4,3.0,5
17749.0,78,2,478.95,1,2,3.0,2
15068.0,210,2,453.45,1,2,3.0,2
14538.0,192,2,334.35,1,2,3.0,2
14851.0,233,2,416.55,1,2,3.0,2
14021.0,56,3,495.7,2,3,3.0,4
13037.0,81,3,693.37,1,3,4.0,4
18177.0,126,7,1251.77,1,5,4.0,8
14128.0,195,2,625.0,1,2,3.0,2
17874.0,40,7,501.87,2,5,3.0,8
17719.0,38,18,3649.98,2,5,5.0,1
14441.0,21,6,1348.5900000000001,3,4,4.0,5
17931.0,121,2,255.0,1,2,2.0,2
13803.0,0,1,277.07,5,1,2.0,9
17398.0,96,3,378.78000000000003,1,3,3.0,2
15906.0,49,7,1247.79,2,5,4.0,1
16253.0,189,2,2191.18,1,2,5.0,4
13439.0,0,1,273.27,5,1,2.0,9
12888.0,6,3,177.42000000000002,4,3,2.0,7
13588.0,13,13,2297.98,3,5,5.0,6
12456.0,64,4,1636.09,2,4,5.0,1
15521.0,3,10,1782.76,4,5,5.0,6
13720.0,62,4,685.8,2,4,4.0,8
15674.0,142,5,1533.8600000000001,1,4,5.0,1
17594.0,169,2,993.18,1,2,4.0,4
17775.0,0,1,56.4,5,1,1.0,3
13988.0,10,9,3120.91,3,5,5.0,6
16657.0,14,4,815.65,3,4,4.0,5
15424.0,0,2,304.14,5,2,2.0,9
13316.0,42,4,580.49,2,4,3.0,8
16788.0,131,2,579.03,1,2,3.0,2
16584.0,166,3,647.33,1,3,4.0,4
15364.0,159,2,675.59,1,2,4.0,4
18108.0,6,2,194.85,4,2,2.0,7
14272.0,181,2,330.2,1,2,3.0,2
15980.0,166,3,1250.0,1,3,4.0,4
15832.0,0,1,821.49,5,1,4.0,0
14828.0,0,1,10.08,5,1,1.0,3
16092.0,71,4,744.0600000000001,2,4,4.0,8
15528.0,0,1,153.43,5,1,1.0,3
16398.0,10,3,958.15,3,3,4.0,5
17088.0,44,4,1651.6100000000001,2,4,5.0,1
17438.0,6,2,272.90000000000003,4,2,2.0,7
13060.0,0,1,243.93,5,1,2.0,9
14790.0,12,4,554.46,3,4,3.0,5
14890.0,0,1,125.65,5,1,1.0,3
16386.0,225,2,287.7,1,2,2.0,2
14818.0,96,3,390.05,1,3,3.0,2
13571.0,14,12,2017.27,3,5,5.0,6
12909.0,38,8,985.34,2,5,4.0,1
12619.0,13,11,644.27,3,5,4.0,6
16681.0,67,5,939.64,2,4,4.0,8
13573.0,203,2,238.11,1,2,2.0,2
14957.0,0,1,58.49,5,1,1.0,3
13918.0,204,2,565.1,1,2,3.0,2
17212.0,0,1,3.95,5,1,1.0,3
14886.0,0,1,325.0,5,1,2.0,9
13626.0,0,1,241.32999999999998,5,1,2.0,9
16609.0,66,9,4766.400000000001,2,5,5.0,1
16180.0,20,10,1891.63,3,5,5.0,6
13462.0,0,1,135.0,5,1,1.0,3
18263.0,2,4,1040.32,4,4,4.0,5
16960.0,22,3,488.6,3,3,3.0,5
17701.0,0,1,193.65,5,1,2.0,9
12949.0,84,10,3615.7200000000003,1,5,5.0,1
14852.0,38,6,2228.7400000000002,2,4,5.0,1
12569.0,3,29,2680.9900000000002,4,5,5.0,6
13169.0,189,2,355.1,1,2,3.0,2
16162.0,0,1,11.9,5,1,1.0,3
13781.0,0,1,68.54,5,1,1.0,3
17758.0,33,8,3130.05,2,5,5.0,1
14023.0,243,2,540.77,1,2,3.0,2
17669.0,43,7,880.52,2,5,4.0,1
16142.0,0,1,356.04,5,1,3.0,0
17648.0,132,3,1224.6000000000001,1,3,4.0,4
13059.0,0,1,85.65,5,1,1.0,3
16224.0,84,4,1072.85,1,4,4.0,8
15223.0,24,3,269.3,3,3,2.0,7
17886.0,179,3,498.56,1,3,3.0,2
13294.0,60,2,726.39,2,2,4.0,4
15289.0,106,4,684.78,1,4,4.0,8
18185.0,0,1,214.25,5,1,2.0,9
15756.0,91,4,459.36,1,4,3.0,8
14747.0,0,1,176.95000000000002,5,1,2.0,9
14719.0,9,5,1471.18,3,4,5.0,6
13015.0,144,5,2648.93,1,4,5.0,1
16586.0,0,1,361.95,5,1,3.0,0
16105.0,0,1,165.6,5,1,2.0,9
14546.0,1,9,2322.57,4,5,5.0,6
16906.0,105,4,344.26,1,4,3.0,8
14535.0,1,4,2478.93,4,4,5.0,6
16170.0,62,7,1593.8899999999999,2,5,5.0,1
15244.0,183,2,565.17,1,2,3.0,2
16696.0,68,4,462.3,2,4,3.0,8
15145.0,39,4,921.73,2,4,4.0,8
17492.0,0,1,288.62,5,1,2.0,9
17409.0,64,2,111.55000000000001,2,2,1.0,2
17783.0,175,2,274.97,1,2,2.0,2
13863.0,2,2,258.66,4,2,2.0,7
13515.0,45,4,833.82,2,4,4.0,8
15917.0,0,1,60.550000000000004,5,1,1.0,3
17440.0,92,4,13.3,1,4,1.0,2
17140.0,0,1,126.62,5,1,1.0,3
15201.0,3,11,951.78,4,5,4.0,6
14964.0,0,1,81.75,5,1,1.0,3
16031.0,155,2,435.09000000000003,1,2,3.0,2
14403.0,30,2,283.95000000000005,2,2,2.0,2
17042.0,119,5,967.48,1,4,4.0,8
13771.0,115,5,2185.97,1,4,5.0,1
17906.0,0,1,55.95,5,1,1.0,3
18272.0,43,7,2781.16,2,5,5.0,1
13731.0,27,2,511.59000000000003,3,2,3.0,7
13748.0,137,4,328.7,1,4,2.0,2
12580.0,0,1,379.7,5,1,3.0,0
14912.0,230,2,323.77,1,2,2.0,2
15530.0,128,4,1072.96,1,4,4.0,8
13950.0,13,4,437.65999999999997,3,4,3.0,5
13752.0,31,6,723.74,2,4,4.0,8
13892.0,26,4,410.01,3,4,3.0,5
14446.0,28,4,928.45,2,4,4.0,8
16209.0,31,4,744.28,2,4,4.0,8
15754.0,1,4,455.67,4,4,3.0,5
13712.0,0,1,88.2,5,1,1.0,3
15800.0,139,2,590.88,1,2,3.0,2
16469.0,64,4,548.18,2,4,3.0,8
13005.0,72,3,318.35,2,3,2.0,2
14981.0,0,1,102.12,5,1,1.0,3
17928.0,201,2,155.56,1,2,1.0,2
16261.0,58,4,615.38,2,4,3.0,8
17883.0,11,4,500.77,3,4,3.0,5
14619.0,6,2,258.76,4,2,2.0,7
13995.0,41,6,1298.79,2,4,4.0,8
16643.0,0,1,401.31,5,1,3.0,0
14246.0,27,3,1293.0,3,3,4.0,5
18040.0,226,2,340.20000000000005,1,2,3.0,2
16837.0,28,10,2080.0,2,5,5.0,1
15119.0,0,1,162.8,5,1,2.0,9
16325.0,2,4,530.14,4,4,3.0,5
14924.0,0,1,168.05,5,1,2.0,9
15109.0,5,2,318.7,4,2,2.0,7
16623.0,0,1,129.45,5,1,1.0,3
12999.0,40,2,273.78,2,2,2.0,2
12717.0,94,2,774.03,1,2,4.0,4
13962.0,224,2,82.1,1,2,1.0,2
18036.0,73,3,405.62,2,3,3.0,4
14958.0,38,3,213.88,2,3,2.0,2
13562.0,60,3,1459.6100000000001,2,3,5.0,4
15775.0,0,1,87.9,5,1,1.0,3
17054.0,106,6,792.78,1,4,4.0,8
13548.0,147,2,512.84,1,2,3.0,2
13508.0,0,1,66.42,5,1,1.0,3
13606.0,214,2,152.22,1,2,1.0,2
12447.0,0,1,379.78999999999996,5,1,3.0,0
13570.0,0,1,211.64,5,1,2.0,9
13232.0,14,7,982.16,3,5,4.0,6
18129.0,0,1,99.80000000000001,5,1,1.0,3
13632.0,18,6,1762.46,3,4,5.0,6
15665.0,75,2,1907.25,2,2,5.0,4
17550.0,46,3,198.41,2,3,2.0,2
15655.0,10,2,451.67,3,2,3.0,7
14286.0,16,5,3893.4,3,4,5.0,6
16188.0,97,4,910.87,1,4,4.0,8
15214.0,9,8,1497.14,3,5,5.0,6
17574.0,0,1,155.8,5,1,1.0,3
15737.0,8,10,915.94,3,5,4.0,6
14311.0,17,2,166.02,3,2,2.0,7
14339.0,5,4,289.90999999999997,4,4,2.0,5
12982.0,3,2,363.15999999999997,4,2,3.0,7
12701.0,163,2,652.45,1,2,4.0,4
12596.0,191,2,288.27,1,2,2.0,2
14273.0,85,4,559.97,1,4,3.0,8
12363.0,133,2,484.5,1,2,3.0,2
13549.0,39,8,791.77,2,5,4.0,1
15414.0,28,3,675.45,2,3,4.0,4
13203.0,30,4,798.68,2,4,4.0,8
14628.0,151,2,411.71000000000004,1,2,3.0,2
14326.0,8,2,106.85000000000001,3,2,1.0,7
13655.0,127,2,753.22,1,2,4.0,4
12910.0,41,8,2297.02,2,5,5.0,1
13577.0,63,5,1324.2,2,4,4.0,8
15251.0,10,9,1271.13,3,5,4.0,6
14111.0,10,3,59.05,3,3,1.0,7
17160.0,78,6,3356.97,1,4,5.0,1
16172.0,35,5,1091.31,2,4,4.0,8
17972.0,0,1,97.39,5,1,1.0,3
12463.0,7,7,1124.18,3,5,4.0,6
14844.0,60,4,1986.51,2,4,5.0,1
17278.0,0,1,206.09,5,1,2.0,9
15212.0,2,2,59.099999999999994,4,2,1.0,7
16729.0,2,25,6356.29,4,5,5.0,6
14998.0,71,2,356.87,2,2,3.0,4
13484.0,0,1,202.5,5,1,2.0,9
16697.0,0,1,50.85,5,1,1.0,3
14931.0,18,4,790.88,3,4,4.0,5
18236.0,50,6,818.64,2,4,4.0,8
13740.0,0,1,234.71,5,1,2.0,9
15230.0,1,2,429.6,4,2,3.0,7
15134.0,16,8,1299.55,3,5,4.0,6
16309.0,134,2,666.77,1,2,4.0,4
13544.0,201,2,221.26,1,2,2.0,2
14262.0,9,8,2337.11,3,5,5.0,6
13134.0,13,7,1339.19,3,5,4.0,6
17589.0,91,4,2086.87,1,4,5.0,1
16097.0,0,1,110.4,5,1,1.0,3
13122.0,0,1,821.1,5,1,4.0,0
16966.0,2,5,109.55,4,4,1.0,7
17746.0,6,2,63.35,4,2,1.0,7
16175.0,75,4,885.09,2,4,4.0,8
14834.0,5,8,1235.97,4,5,4.0,6
16348.0,5,7,1147.95,4,5,4.0,6
15147.0,22,2,367.15,3,2,3.0,7
16131.0,64,5,1984.6399999999999,2,4,5.0,1
15813.0,32,2,728.86,2,2,4.0,4
17058.0,118,3,965.54,1,3,4.0,4
17704.0,71,2,729.99,2,2,4.0,4
16933.0,234,4,444.16,1,4,3.0,8
13772.0,63,3,1027.43,2,3,4.0,4
15935.0,0,1,91.04,5,1,1.0,3
16249.0,60,5,1103.39,2,4,4.0,8
14198.0,14,7,466.70000000000005,3,5,3.0,5
13989.0,174,2,462.21,1,2,3.0,2
17930.0,29,5,707.4,2,4,4.0,8
14154.0,0,2,682.92,5,2,4.0,0
14206.0,0,1,302.65999999999997,5,1,2.0,9
14482.0,12,6,1078.67,3,4,4.0,5
14163.0,65,4,1051.6100000000001,2,4,4.0,8
14105.0,154,2,1083.24,1,2,4.0,4
17601.0,0,1,108.45,5,1,1.0,3
17142.0,0,1,119.7,5,1,1.0,3
12457.0,28,4,934.73,2,4,4.0,8
15135.0,6,2,127.15,4,2,1.0,7
16806.0,66,4,637.99,2,4,4.0,8
13952.0,6,3,2295.831,4,3,5.0,5
13120.0,0,1,30.599999999999998,5,1,1.0,3
12769.0,0,1,869.4,5,1,4.0,0
13516.0,166,2,607.91,1,2,3.0,2
14323.0,76,4,486.86,2,4,3.0,8
18079.0,81,3,610.51,1,3,3.0,2
12639.0,0,1,325.3,5,1,2.0,9
14700.0,157,3,1384.53,1,3,4.0,4
15027.0,138,5,514.9,1,4,3.0,8
17367.0,0,1,149.46,5,1,1.0,3
18213.0,0,1,232.48000000000002,5,1,2.0,9
13220.0,107,4,506.04,1,4,3.0,8
15985.0,113,2,569.1800000000001,1,2,3.0,2
16193.0,0,1,280.63,5,1,2.0,9
15172.0,62,5,1385.88,2,4,4.0,8
13692.0,179,3,743.14,1,3,4.0,4
15745.0,11,6,905.19,3,4,4.0,5
17582.0,0,1,99.37,5,1,1.0,3
13474.0,0,1,187.99,5,1,2.0,9
17697.0,0,1,298.25,5,1,2.0,9
16639.0,6,4,973.1800000000001,4,4,4.0,5
16947.0,0,1,339.48,5,1,3.0,0
15491.0,5,6,2358.59,4,4,5.0,6
16617.0,0,1,79.1,5,1,1.0,3
15265.0,84,2,1076.52,1,2,4.0,4
16226.0,4,3,181.20000000000002,4,3,2.0,7
18009.0,0,2,177.19,5,2,2.0,9
16399.0,216,2,326.55,1,2,2.0,2
14623.0,11,5,690.85,3,4,4.0,5
15769.0,0,1,122.03999999999999,5,1,1.0,3
15625.0,3,8,1131.72,4,5,4.0,6
15508.0,30,6,771.13,2,4,4.0,8
16628.0,77,6,1958.04,2,4,5.0,1
13647.0,62,4,1164.52,2,4,4.0,8
15594.0,15,6,1644.25,3,4,5.0,6
13479.0,34,2,261.15,2,2,2.0,2
13735.0,19,8,1886.33,3,5,5.0,6
13376.0,104,3,834.3100000000001,1,3,4.0,4
15717.0,0,1,150.3,5,1,1.0,3
13719.0,18,5,855.41,3,4,4.0,5
16633.0,22,7,2254.6,3,5,5.0,6
13101.0,0,1,65.5,5,1,1.0,3
15225.0,0,1,344.70000000000005,5,1,3.0,0
14152.0,157,3,592.37,1,3,3.0,2
12733.0,0,1,276.85,5,1,2.0,9
15436.0,35,3,965.93,2,3,4.0,4
17217.0,0,1,97.6,5,1,1.0,3
12656.0,14,7,1843.15,3,5,5.0,6
17734.0,83,3,567.91,1,3,3.0,2
14905.0,3,3,355.1,4,3,3.0,5
14148.0,0,1,29.700000000000003,5,1,1.0,3
16103.0,78,4,644.6,1,4,4.0,8
14626.0,15,6,2014.3700000000001,3,4,5.0,6
14868.0,18,9,2615.29,3,5,5.0,6
18246.0,0,1,29.5,5,1,1.0,3
13485.0,0,1,394.44,5,1,3.0,0
15517.0,0,1,246.72,5,1,2.0,9
17115.0,171,4,555.8000000000001,1,4,3.0,8
17120.0,0,1,222.96,5,1,2.0,9
15912.0,55,2,254.67000000000002,2,2,2.0,2
12506.0,0,1,57.6,5,1,1.0,3
12670.0,12,6,2077.57,3,4,5.0,6
17588.0,132,2,428.5,1,2,3.0,2
14759.0,108,3,1073.07,1,3,4.0,4
16185.0,216,2,473.26,1,2,3.0,2
13505.0,5,7,2987.06,4,5,5.0,6
13389.0,63,3,700.66,2,3,4.0,4
12354.0,0,1,682.69,5,1,4.0,0
17631.0,136,3,445.29,1,3,3.0,2
17061.0,37,8,1612.5,2,5,5.0,1
17718.0,0,1,113.85,5,1,1.0,3
17630.0,63,2,219.39999999999998,2,2,2.0,2
16146.0,29,2,557.13,2,2,3.0,4
17109.0,3,8,801.34,4,5,4.0,6
16587.0,0,1,127.85000000000001,5,1,1.0,3
12622.0,0,1,123.85,5,1,1.0,3
16750.0,29,5,414.13,2,4,3.0,8
13482.0,0,1,184.64,5,1,2.0,9
14512.0,45,2,175.63,2,2,2.0,2
17670.0,0,1,173.9,5,1,2.0,9
16834.0,0,1,413.46,5,1,3.0,0
15108.0,41,4,975.0500000000001,2,4,4.0,8
16942.0,21,10,1513.21,3,5,5.0,6
14640.0,9,8,1616.4,3,5,5.0,6
16823.0,0,1,269.68,5,1,2.0,9
15237.0,77,4,1252.38,2,4,4.0,8
12573.0,0,1,150.59,5,1,1.0,3
17854.0,42,2,120.01,2,2,1.0,2
17436.0,225,2,216.29999999999998,1,2,2.0,2
16965.0,0,1,117.4,5,1,1.0,3
12840.0,39,6,2714.27,2,4,5.0,1
15891.0,0,1,407.16,5,1,3.0,0
17187.0,0,1,114.35,5,1,1.0,3
13637.0,135,3,741.25,1,3,4.0,4
17991.0,1,2,67.85,4,2,1.0,7
16418.0,48,3,511.82,2,3,3.0,4
16099.0,87,3,731.9,1,3,4.0,4
15768.0,88,3,331.03,1,3,3.0,2
16637.0,3,5,891.88,4,4,4.0,5
14240.0,195,2,745.14,1,2,4.0,4
15143.0,0,1,239.55,5,1,2.0,9
